userNum,nickname,gameId,seasonId,gameRank,character,weapon,itemWeapon,itemChest,itemHead,itemArm,itemLeg,Trait_Main1,Trait_Main2,Trait_Sub1,Trait_Sub2,TeamKill,Kill,Death,Assist,Dmg_Player,Dmg_Monster
3934165,ACL,46780868,31,5,Shoichi,Dagger,Mount_Slicer,Couturier,Persona,Nightmare_Nails,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Unwavering_Mentality,Cavalcade,4,1,3,0,9033,50446
3781075,틱톡,46780868,31,1,Leni,Pistol,Elegance,Elf_Dress,Commander_Headset,Claddagh_Ring,Wild_Walkers,Thorn_Shackles,Penny_Pincher,Open_Wounds,R_echarger,19,3,2,14,13787,54564
3693046,강시안,46780868,31,5,Laura,Whip,Plasma_Whip,Holy_Orders,Imperial_Crown,Tellurian_Timepiece,Rose_Steps,Unwavering_Mentality,Cavalcade,Contempt_for_the_Weak,Anima_Reaper,4,1,2,3,15793,55029
2906310,공쥬님등장,46780868,31,7,Charlotte,Arcana,Temperance,Elf_Dress,Imperial_Burgonet,Claddagh_Ring,Delta_Red,Camping_Guide,Penny_Pincher,Embolden,Dine_n'_Dash,0,0,3,0,2511,16610
2805563,Chinanza,46780868,31,6,Katja,Sniper_Rifle,Intervention,Tuxedo,Cowboy_Hat,Smart_Band,Alexander,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,3,0,4,2,9945,39456
2353887,congratulations0,46780868,31,8,Darko,Bat,Monkey_King_Bar,Racing_Suit,Welding_Helmet,Creed_of_the_Knight,Stellar_Steps,Circular_System,Overwatch,Embolden,Cavalcade,9,4,2,2,16504,13296
898276,건맹,46780868,31,6,Markus,Axe,Santa_Muerte,Guardian_Suit,Tactical_OPS_Helmet,Music_Box,Cowboy_Boots,Painkiller,Dine_n'_Dash,Frenzy,Carnivore,3,1,2,2,8361,43511
811125,wMisakiw,46780868,31,3,Yuki,Two-handed_Sword,Aurora_Longsword,Dragon_Dobok,Commander_Headset,Mythril_Quiver,Wild_Walkers,Painkiller,Dine_n'_Dash,Thorn_Shackles,Penny_Pincher,3,2,1,1,13113,47799
776133,이바공쥬,46780868,31,1,Luke,Bat,Monkey_King_Bar,Omertà,Tactical_Visor,Plasma_Arc,Blade_Boots,Embolden,Cavalcade,Contempt_for_the_Weak,Anima_Reaper,19,8,2,7,21849,99521
738569,네흡,46780868,31,4,Laura,Whip,Ouranos,Holy_Orders,Sultan's_Turban,Tellurian_Timepiece,Red_Shoes,Unwavering_Mentality,Cavalcade,Contempt_for_the_Weak,Anima_Reaper,9,2,3,3,13117,63647
575708,아드리아na,46780868,31,1,Jan,Glove,Obsidian_Jitte,Inquisitor,Sultan's_Turban,Pharaoh's_Artifact,Killer_Heels,Stopping_Power,Power_Crescendo,Contempt_for_the_Weak,Anima_Reaper,19,8,1,5,28514,104022
554362,토끼귤,46780868,31,8,Yuki,Two-handed_Sword,Excalibur,Spectral_Jacket,Helm_of_Banneret,Laced_Quiver,Cowboy_Boots,Painkiller,Dine_n'_Dash,Circular_System,Overwatch,9,2,2,4,12511,6136
124030,숙명,46780868,31,2,Isaac,Tonfa,Blade_Tonfa_-_Crimson,Beautiful_Garment,Crusader_Helmet,Chain_of_Thorns,EOD_Boots,Embolden,Cavalcade,Stopping_Power,Overwatch,20,4,1,12,20087,75988
91704,CookieTime,46780868,31,7,Aya,Pistol,Dead_Eye,Holy_Orders,Sultan's_Turban,Sports_Watch,Glacial_Shoes,Stopping_Power,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,0,0,3,0,10627,39410
5474685,RustyR,46692696,31,5,Darko,Bat,Statue_of_Soteria,Racing_Suit,Elysian_Halo,Creed_of_the_Knight,Stellar_Steps,Circular_System,Overwatch,Embolden,Cavalcade,0,0,2,0,2913,53319
5471152,디스트로yee어,46692696,31,6,Vanya,Arcana,The_Empress,Holy_Orders,Imperial_Burgonet,Tindalos_Band,Straitjacket_Sneakers,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,11,2,2,6,20552,33700
5447443,苗木丶诚DK,46692696,31,8,Abigail,Axe,Scythe,Commander's_Armor,Imperial_Burgonet,Tindalos_Band,Delta_Red,Stopping_Power,Overwatch,Embolden,Dine_n'_Dash,4,1,1,3,2575,25347
5401663,takechikuwa,46692696,31,2,Vanya,Arcana,The_Empress,Holy_Orders,Sultan's_Turban,Tindalos_Monarch,Killer_Heels,Frenzy,Anima_Reaper,Painkiller,Dine_n'_Dash,6,3,3,3,14897,115389
5390890,會掀棉被的壽司,46692696,31,2,Charlotte,Arcana,The_Sun,Cardinal_Robes,Crusader_Helmet,Claddagh_Ring,Boots_of_Hermes,Coin_Toss,Penny_Pincher,Unwavering_Mentality,Dine_n'_Dash,6,0,5,4,2958,19801
5357477,드으,46692696,31,1,Sissela,Shuriken,Black_Lotus_Shuriken,Blood_Cloak,Persona,Tindalos_Monarch,Legs_of_Steel,Open_Wounds,Overwatch,Dismantle_Goliath,Anima_Reaper,15,10,0,4,38106,78654
5214838,BLG琵琶法師,46692696,31,7,Markus,Axe,Santa_Muerte,Guardian_Suit,Tactical_OPS_Helmet,Burnished_Aegis,Hiking_Boots,Embolden,Dine_n'_Dash,Contempt_for_the_Weak,Carnivore,0,0,2,0,5966,29150
5026365,젠장마커스난네,46692696,31,8,Aya,Pistol,Endeavor_AX,Ghillie_Suit,The_Star_of_the_Wilds,Radar,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Embolden,Steadfast,4,3,1,1,9509,35732
4873851,Kjyaku,46692696,31,6,Debi_&_Marlene,Two-handed_Sword,Laevateinn,Phantom_Jacket,Tactical_OPS_Helmet,Plasma_Arc,Maverick_Runner,Frenzy,Carnivore,Painkiller,Dine_n'_Dash,11,2,1,5,5876,17370
4795884,ABBcrong,46692696,31,7,Hart,Guitar,Satisfaction,Specter,Cowboy_Hat,Dice_of_Destiny,Bucephalus,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,0,0,2,0,4685,41333
3608498,어쟤우리팀아냐,46692696,31,5,Leni,Pistol,Elegance,Elf_Dress,Commander_Headset,Claddagh_Ring,Wild_Walkers,Thorn_Shackles,Penny_Pincher,Circular_System,R_echarger,0,0,2,0,1573,26344
3598685,萌雪夜,46692696,31,2,Irem,Throw,Fireball,Elegant_Gown,Imperial_Crown,Eye_of_Horus,Wild_Walkers,Circular_System,Overwatch,Camping_Guide,Logistics,6,3,3,3,16444,74894
3189381,핏빛학살자이승해,46692696,31,4,Debi_&_Marlene,Two-handed_Sword,Aurora_Longsword,Phantom_Jacket,Commander_Headset,Moonlight_Pendant,Mythril_Boots,Coin_Toss,Penny_Pincher,Embolden,Cavalcade,14,3,3,10,10317,27668
2630428,alute,46692696,31,4,Abigail,Axe,Nephleon,The_Revenant,Astronaut's_Helmet,Emerald_Tablet,Wild_Walkers,Stopping_Power,Overwatch,Embolden,Cavalcade,14,6,3,7,17466,58313
2534973,ReNon1211,46692696,31,5,Hisui,Two-handed_Sword,Monohoshizao,Áo_Dài,Welding_Helmet,Auto-arms,Blade_Boots,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,0,0,4,0,8794,76618
2476210,shing03,46692696,31,3,Rio,Bow,Twinbow,Specter,Legatus,Radar,Eldian_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,8,4,3,4,8925,98326
2354011,5톤노보스,46692696,31,1,Luke,Bat,Monkey_King_Bar,Tactical_Armor,Blaster_Helmet,Smart_Band,Mirage_Lace-Ups,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,15,2,3,10,12882,74092
885908,롤정지먹고옴,46692696,31,8,Charlotte,Arcana,Temperance,Cardinal_Robes,Imperial_Burgonet,Claddagh_Ring,Delta_Red,Camping_Guide,Penny_Pincher,Embolden,Dine_n'_Dash,4,0,1,4,3831,7939
554515,HELPS,46692696,31,3,Magnus,Hammer,Hammer_of_Dagda,Spectral_Jacket,Mythril_Helm,Burning_Heart,Wild_Walkers,Painkiller,Dine_n'_Dash,Stopping_Power,R_echarger,8,2,3,6,12307,29161
513835,예스준수,46692696,31,1,Bernice,Sniper_Rifle,Andromeda,Specter,Eyeshield,Radar,Alexander,Unwavering_Mentality,Dine_n'_Dash,Contempt_for_the_Weak,Anima_Reaper,15,2,2,12,23663,71968
351252,안뇽잉,46692696,31,4,Jackie,Dagger,Phantom_Blade_-_Crimson,Wisdom_Robes,Legatus,Mythril_Armband,Eldian_Boots,Unwavering_Mentality,Steadfast,Coin_Toss,Penny_Pincher,14,5,1,4,22529,117587
304501,민드리,46692696,31,6,Hart,Guitar,Free_Bird,Optical_Camouflage_Suit,Blaster_Helmet,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,11,7,1,2,20733,49959
94919,아노카나,46692696,31,7,Ly Anh,Dagger,Maharaja,Rocker's_Jacket,Commander_Headset,Helix,Tachyon_Brace,Camping_Guide,Penny_Pincher,Embolden,Dine_n'_Dash,0,0,2,0,5392,28865
2178,marune,46692696,31,3,Darko,Bat,Monkey_King_Bar,Burgundy_47,Elysian_Halo,Shield_of_Kings,Red_Shoes,Stopping_Power,Overwatch,Embolden,Cavalcade,8,2,2,3,6616,67796
5490492,伊藤树橙,46752783,0,8,Debi_&_Marlene,Two-handed_Sword,Excalibur,Changpao,Tactical_OPS_Helmet,Laced_Quiver,Cowboy_Boots,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,9,0,2,6,1821,11092
5488504,이차사,46752783,0,7,Leni,Pistol,Elegance,Doctor's_Gown,Imperial_Crown,Nightingale,Wild_Walkers,Thorn_Shackles,Penny_Pincher,Circular_System,R_echarger,8,1,2,5,1717,19533
5487560,WAYLAY,46752783,0,2,Darko,Bat,Rod_of_Heart,Shooting_Star_Jacket,Elysian_Halo,Bloodripper,Iron_Maiden,Contempt_for_the_Weak,Anima_Reaper,Painkiller,Cavalcade,9,2,4,4,9112,51392
5486083,加藤ちゃん,46752783,0,6,Alonso,Glove,Iron_Fist,Guardian_Suit,Helm_of_Banneret,Sword_Stopper,Tachyon_Brace,Thorn_Shackles,Penny_Pincher,Painkiller,Cavalcade,1,0,2,1,4082,12714
5485620,Arukarisei,46752783,0,3,Sissela,Shuriken,Mystic_Jade_Charm,Blood_Cloak,Imperial_Crown,Pharaoh's_Artifact,Delta_Red,Open_Wounds,Overwatch,Dismantle_Goliath,Anima_Reaper,10,5,3,3,16259,42802
5483908,jasin,46752783,0,7,Yuki,Two-handed_Sword,Dioscuri,Changpao,Crystal_Tiara,Mythril_Quiver,Mythril_Boots,Stopping_Power,Power_Crescendo,Thorn_Shackles,Penny_Pincher,8,1,2,5,5371,14874
5482821,IMinpoman,46752783,0,6,Sua,Hammer,Ghost_Hand,Covert_Agent_Uniform,Imperial_Crown,Corrupting_Touch,Steel_Knee_Pads,Embolden,Dine_n'_Dash,Circular_System,Power_Crescendo,1,1,3,0,2878,20639
5482816,milyclzys,46752783,0,6,Hart,Guitar,Free_Bird,Specter,Cowboy_Hat,Dice_of_Destiny,Bucephalus,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,1,0,3,0,2770,31742
5480704,Quall,46752783,0,2,Camilo,Dual_Swords,Dioscuri,Phantom_Jacket,Legatus,Bloodripper,Racing_Boots,Frenzy,Anima_Reaper,Painkiller,Dine_n'_Dash,9,6,1,3,9119,110052
5471967,军神锅锅,46752783,0,1,Luke,Bat,Monkey_King_Bar,Tactical_Armor,Chinese_Opera_Mask,Chain_of_Thorns,Galaxy_Steps,Contempt_for_the_Weak,Carnivore,Embolden,Dine_n'_Dash,20,7,1,7,13939,57066
4991974,nonenick,46752783,0,5,Rio,Bow,Twinbow,Optical_Camouflage_Suit,Legatus,Vital_Sign_Sensor,Stellar_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,9,0,6,4,4089,20331
4572740,Renggg,46752783,0,8,Hart,Guitar,Free_Bird,Specter,Cowboy_Hat,Vital_Sign_Sensor,Legs_of_Steel,Dismantle_Goliath,Anima_Reaper,Coin_Toss,Penny_Pincher,9,4,2,4,9018,19222
4495229,奈何,46752783,0,8,Zahir,Throw,Incendiary_Bomb,Covert_Agent_Uniform,Imperial_Crown,Pharaoh's_Artifact,Straitjacket_Sneakers,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Overwatch,9,5,3,2,16718,17867
4372914,bluecoffee,46752783,0,3,Adriana,Throw,Ruthenium_Marble,Blood_Cloak,Persona,Tindalos_Band,Delta_Red,Open_Wounds,R_echarger,Dismantle_Goliath,Anima_Reaper,10,2,3,7,17609,23533
4030109,MORedy,46752783,0,2,Bianca,Arcana,The_Moon,Holy_Orders,Sultan's_Turban,Corrupting_Touch,Delta_Red,Thrill_of_the_Hunt,Penny_Pincher,Open_Wounds,R_echarger,9,1,3,5,10663,76957
3987811,ndtbrokenbox,46752783,0,4,Bernice,Sniper_Rifle,Andromeda,Optical_Camouflage_Suit,Plasma_Helmet,Radar,Alexander,Unwavering_Mentality,Dine_n'_Dash,Contempt_for_the_Weak,Anima_Reaper,7,0,1,4,6444,44160
3773490,녹색메론빙수,46752783,0,4,Tsubame,Shuriken,Petal_Torrent,Beautiful_Garment,Crystal_Tiara,Mythril_Quiver,Feather_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,7,3,1,2,7834,16303
3384161,라무네셔,46752783,0,4,Darko,Bat,Monkey_King_Bar,Specter,Crystal_Tiara,Bloodripper,Mirage_Lace-Ups,Stopping_Power,Power_Crescendo,Embolden,Cavalcade,7,4,3,1,9953,11683
2801602,똥터널리턴,46752783,0,7,Isol,Assault_Rifle,Judgement,Specter,Blaster_Helmet,Vital_Sign_Sensor,Bucephalus,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,8,6,2,2,16000,26871
1627182,naki39,46752783,0,5,Sissela,Shuriken,Astrapē,Blood_Cloak,Imperial_Burgonet,Tindalos_Band,Delta_Red,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,9,3,4,3,9271,14965
1608746,Valkyrjamanbo,46752783,0,1,Haze,Assault_Rifle,Hellfire,Blood_Cloak,Persona,Nightmare_Nails,Glacial_Shoes,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Anima_Reaper,20,7,1,12,21489,57946
1438959,미라쥬,46752783,0,3,Garnet,Bat,Spy_Umbrella,Ghost_Bride's_Dress,Helm_of_Banneret,Burnished_Aegis,Boots_of_Hermes,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,10,3,3,4,10066,21170
580500,Artkungs,46752783,0,1,Fiora,Rapier,Eye_of_Argos,Elegant_Gown,Persona,Nightmare_Nails,Killer_Heels,Unwavering_Mentality,Dine_n'_Dash,Stopping_Power,Power_Crescendo,20,6,3,8,10629,48748
505154,드레고니,46752783,0,5,Nicky,Glove,Iron_Fist,High_Priest_Robes,Fencing_Mask,Lunar_Embrace,Tachyon_Brace,Unwavering_Mentality,Cavalcade,Open_Wounds,Overwatch,9,6,3,3,14402,37462
5490326,xevi,46780376,0,2,Tsubame,Shuriken,Petal_Torrent,Burgundy_47,Legatus,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Unwavering_Mentality,Cavalcade,7,2,3,2,9066,26809
5484969,Eziron,46780376,0,2,Katja,Sniper_Rifle,Andromeda,Specter,Blaster_Helmet,Smart_Band,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,7,5,2,1,13333,39900
5395057,NomNomTitan,46780376,0,7,Cathy,Dagger,Thanatos,The_Revenant,Imperial_Crown,Draupnir,Delta_Red,Stopping_Power,Power_Crescendo,Contempt_for_the_Weak,Anima_Reaper,5,3,2,0,6278,12411
3728102,Yuruno,46780376,0,2,Debi_&_Marlene,Two-handed_Sword,Chained_Nightmare,Dragon_Dobok,Sultan's_Turban,Pharaoh's_Artifact,Maverick_Runner,Endorphin,Contempt_for_the_Weak,Unwavering_Mentality,Steadfast,7,0,2,4,2421,13467
3657490,Sindroxis,46780376,0,7,Lenox,Whip,Thunder_Whip,Ghost_Bride's_Dress,Commander_Headset,Schrödinger's_Box,Steel_Knee_Pads,Thorn_Shackles,Penny_Pincher,Painkiller,Cavalcade,5,2,1,0,3490,23222
2963069,zerohell,46780376,0,7,Felix,Spear,Eighteen_Foot_Spear,Changpao,Cowboy_Hat,Radar,Racing_Boots,Frenzy,Anima_Reaper,Embolden,Dine_n'_Dash,5,0,1,4,4144,18665
2776504,SungJinDrew,46780376,0,1,Cathy,Dagger,Eclipse,Kabana,Cyberstalker,Pharaoh's_Artifact,Killer_Heels,Coin_Toss,Penny_Pincher,Stopping_Power,Overwatch,20,9,0,6,17133,67267
932170,PirateSoftware,46780376,0,1,Justyna,Crossbow,Phantom_Bolt,Blood_Cloak,Persona,Prominence,Glacial_Shoes,Open_Wounds,Power_Crescendo,Coin_Toss,Penny_Pincher,20,6,0,7,16065,48380
114918,Rentoki,46780376,0,1,Alonso,Glove,Iron_Fist,Ghost_Bride's_Dress,Bunny_Hat,Centipede's_Pauldron,Wild_Walkers,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,20,2,0,13,9253,17278
5483375,탱레니,46709589,0,1,Leni,Pistol,High_Noon_-_Dawn,Mythril_Armor,Viking_Helmet,Lunar_Embrace,Wild_Walkers,,,Sadistic_Nature_III,Noxious_Aftermath,0,0,4,17,16791,14828
5473803,증드양재좀믿어줘,46709589,0,1,Jackie,Dagger,Scarlet_Dagger_-_Crimson,Tactical_Armor,Fallen_Pegasus,Dice_of_Destiny,Racing_Boots,,,Celerity_I,,0,11,3,7,13931,17946
4787613,Taign,46709589,0,1,Echion,VF_Prosthetics,Deathadder_Queen_VBS,Burgundy_47,Legatus,Dice_of_Destiny,Red_Shoes,,,Spot_Weakness_III,Money_=_Power_III,0,9,4,7,27796,36079
4674034,돈없다,46709589,0,1,Isol,Assault_Rifle,High_Noon,Blood_Cloak,Persona,Dragon_Scale,Rose_Steps,,,Cooldown_Reduction_Ill,Omnipotence,0,6,5,6,12518,1780
1224448,silmin,46709589,0,2,Aya,Pistol,Hellfire_-_Crimson,Ghillie_Suit,The_Star_of_the_Wilds,Dice_of_Destiny,Eldian_Boots,,,Celerity_III,Haste_III,0,4,6,5,14470,24698
1218223,imonoimoko,46709589,0,2,Yuki,Two-handed_Sword,Phantom_Blade,Ghillie_Suit,GPNVG,Dice_of_Destiny,Mirage_Lace-Ups,,,Vigor_III,7N39,0,4,5,7,18041,10307
368813,까뮤,46709589,0,2,Sua,Hammer,Peacebringer_-_Dawn,Holy_Orders,Persona,Dragon_Scale,Rose_Steps,,,Omnipotence,Cooldown_Reduction_Ill,0,3,7,10,18246,5389
236214,스카,46709589,0,2,Chloe,Shuriken,Black_Lotus_Shuriken_-_Crimson,Phantom_Jacket,Blood_Crown,Dice_of_Destiny,Eldian_Boots,,,Celerity_III,Vigor_III,0,5,8,3,24681,5384
4827328,왕수달,46780838,0,7,Leon,Glove,Bamboo,Shirt,Unknown(Head),Unknown(Arm),Running_Shoes,Open_Wounds,Overwatch,Dismantle_Goliath,Anima_Reaper,0,0,2,0,0,0
3752852,길가던판다,46712367,0,1,Charlotte,Arcana,The_Death,Queen_of_Hearts,Racing_Helmet,Tellurian_Timepiece,Killer_Heels,,,Fortitude_III,Celerity_III,0,2,6,22,22428,3643
1675037,디피실,46712367,0,2,Chiara,Rapier,Nosferatu_-_Dawn,Inquisitor,Persona,Nova_Shield,Rose_Steps,,,Cooldown_Reduction_Ill,Omnipotence,0,10,7,11,28820,24601
1534067,쇼상필,46712367,0,1,Hyunwoo,Glove,Bloody_Hand_-_Crimson,Burgundy_47,Fallen_Pegasus,Dice_of_Destiny,Alexander,,,Fortitude_III,Vigor_III,0,5,9,8,23669,7608
1426221,테런충이에여,46712367,0,2,Hyejin,Bow,Black_Lotus_Shuriken_-_Dawn,Couturier,Persona,Tindalos_Monarch,Rose_Steps,,,Cooldown_Reduction_Ill,Sadistic_Nature_III,0,3,7,14,21356,7441
591495,염력,46712367,0,2,Tia,Bat,Rod_of_Heart_-_Dawn,Couturier,Persona,Nova_Shield,Rose_Steps,,,Overcharge,Barricade,0,4,7,8,20852,18799
457550,릿카와이,46712367,0,1,Alex,Tonfa,High_Noon,Ghillie_Suit,Blood_Crown,Dice_of_Destiny,Racing_Boots,,,Vigor_III,Fortitude_III,0,10,6,14,35689,20328
316210,초코맛환타,46712367,0,2,Martina,Camera,Vision_Flex,Áo_Dài,Legatus,Dice_of_Destiny,Red_Shoes,,,Spot_Weakness_III,Overcharge,0,11,9,13,33114,15539
210213,七ツ夜,46712367,0,1,Yuki,Two-handed_Sword,Phantom_Blade,Beautiful_Garment,Fallen_Pegasus,Dice_of_Destiny,Eldian_Boots,,,Vigor_III,Double_Trouble,0,13,7,4,31687,15921
5402263,도가사,46756378,31,6,Nathapon,Camera,Ultraviolet,Inquisitor,Cyberstalker,Pharaoh's_Artifact,Straitjacket_Sneakers,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Overwatch,11,2,2,8,16024,69705
4657227,건들지마셈,46756378,31,1,Mai,Whip,Thunder_Whip,Blazing_Dress,Crusader_Helmet,Prominence,EOD_Boots,Thorn_Shackles,Logistics,Painkiller,Dine_n'_Dash,9,1,2,6,7102,54062
3689645,Bluehen,46756378,31,3,Arda,Arcana,The_Moon,Blood_Cloak,Persona,Tindalos_Monarch,Legs_of_Steel,Open_Wounds,R_echarger,Contempt_for_the_Weak,Anima_Reaper,9,2,2,4,25599,102918
2546680,AllYouNeedIsKill,46756378,31,2,Lenox,Whip,Sword_of_Scales,Ghost_Bride's_Dress,Blood_Crown,Centipede's_Pauldron,Wild_Walkers,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,19,3,4,13,27282,70969
2383365,날아랏유스티나,46756378,31,2,Hyejin,Bow,Failnaught_-_Dawn,Blood_Cloak,Persona,Nightmare_Nails,Iron_Maiden,Thorn_Shackles,Penny_Pincher,Open_Wounds,Power_Crescendo,19,5,4,13,26202,79514
1853016,Franzen,46756378,31,1,Rio,Bow,Crimson_Bow,Specter,Legatus,Radar,Galaxy_Steps,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,9,6,1,3,26094,158201
1746808,운양도박왕지춘길,46756378,31,6,Daniel,Dagger,Maharaja,Tactical_Armor,Elysian_Halo,Sheath_of_Shah_Jahan,Cowboy_Boots,Open_Wounds,Power_Crescendo,Thrill_of_the_Hunt,Penny_Pincher,11,5,3,4,11012,49807
1219942,맥으,46756378,31,5,Magnus,Hammer,Hammer_of_Dagda,Spectral_Jacket,Helm_of_Banneret,Burning_Heart,Tachyon_Brace,Painkiller,Dine_n'_Dash,Camping_Guide,Penny_Pincher,6,2,1,1,7622,40277
1078614,치즈볼뇸뇸,46756378,31,4,Bernice,Sniper_Rifle,Widow_Maker,Specter,Blaster_Helmet,Radar,Alexander,Unwavering_Mentality,Dine_n'_Dash,Contempt_for_the_Weak,Anima_Reaper,11,2,4,6,18384,72479
996408,제뉴아,46756378,31,1,Yuki,Two-handed_Sword,Starsteel_Twin_Swords,Spectral_Jacket,Viking_Helmet,Auto-arms,Mirage_Lace-Ups,Painkiller,Dine_n'_Dash,Camping_Guide,Penny_Pincher,9,2,1,7,12226,74824
988004,엄복동민소매룩,46756378,31,5,Isol,Assault_Rifle,Judgement,Specter,Blaster_Helmet,Dice_of_Destiny,Racing_Boots,Dismantle_Goliath,Anima_Reaper,Stopping_Power,Power_Crescendo,6,2,4,4,14384,107079
975500,다고ダゴ,46756378,31,3,Hyunwoo,Glove,Imperial_Silk_Gloves,Phantom_Jacket,Bunny_Hat,Laced_Quiver,Cowboy_Boots,Contempt_for_the_Weak,Anima_Reaper,Painkiller,Cavalcade,9,3,1,3,14912,39637
870666,양정만,46756378,31,7,Camilo,Dual_Swords,Dioscuri,Phantom_Jacket,Crystal_Tiara,Radar,Racing_Boots,Frenzy,Anima_Reaper,Embolden,Cavalcade,7,2,4,4,14038,36679
770234,놀란오메가,46756378,31,3,Adela,Rapier,Eye_of_Argos,Holy_Orders,Sultan's_Turban,Dragon_Scale,Glacial_Shoes,Contempt_for_the_Weak,Anima_Reaper,Stopping_Power,Overwatch,9,4,4,4,17219,76987
643180,난무십일홍,46756378,31,5,Kenneth,Axe,Axe_of_Pangu,Phantom_Jacket,Tactical_OPS_Helmet,Helix,Galaxy_Steps,Embolden,Cavalcade,Coin_Toss,Penny_Pincher,6,2,5,3,11305,77738
300245,이세계,46756378,31,4,Piolo,Nunchaku,Crimson_Red_Lovers,The_Revenant,Astronaut's_Helmet,Tindalos_Monarch,EOD_Boots,Embolden,Cavalcade,Open_Wounds,R_echarger,11,7,5,2,22194,85369
285687,쇼콜라,46756378,31,2,Jackie,Dagger,Scarlet_Scythe_-_Crimson,Tactical_Armor,Blaster_Helmet,Chain_of_Thorns,Mythril_Boots,Embolden,Dine_n'_Dash,Contempt_for_the_Weak,Carnivore,19,11,4,5,21502,75402
283357,chzzk니냥,46756378,31,7,Karla,Crossbow,Poisoned_Crossbow,Holy_Orders,Racing_Helmet,Sports_Watch,Gladiator,Contempt_for_the_Weak,Anima_Reaper,Unwavering_Mentality,Cavalcade,7,3,2,2,11991,73980
123109,소상,46756378,31,7,Piolo,Nunchaku,The_Smiting_Dragon,Covert_Agent_Uniform,Persona,Bracelet_of_Skadi,Steel_Knee_Pads,Unwavering_Mentality,Dine_n'_Dash,Stopping_Power,Overwatch,7,2,4,3,6897,37528
98264,즐거운월요일,46756378,31,4,Felix,Spear,Gentian_Silver_Gun,Burgundy_47,Legatus,Radar,Racing_Boots,Frenzy,Anima_Reaper,Unwavering_Mentality,Cavalcade,11,2,5,4,16771,98839
88556,여름모기,46756378,31,6,Nicky,Glove,Iron_Fist,Elegant_Gown,Imperial_Crown,Corrupting_Touch,EOD_Boots,Unwavering_Mentality,Steadfast,Stopping_Power,Overwatch,11,4,4,4,12237,28192
5469594,喵露可,46716832,31,6,Ly Anh,Dagger,Carnwennan,Rocker's_Jacket,Diadem,Helix,Maverick_Runner,Frenzy,Carnivore,Painkiller,Dine_n'_Dash,4,2,1,2,7676,60262
5449614,나비케이타,46716832,31,3,Irem,Throw,Astrapē,Elegant_Gown,Cyberstalker,Bloodripper,Delta_Red,Open_Wounds,Overwatch,Coin_Toss,Penny_Pincher,4,4,2,0,16288,66024
4926560,파친코,46716832,31,2,Sua,Hammer,Doomsday,Bikini,Fencing_Mask,Tindalos_Monarch,Taproot,Circular_System,Power_Crescendo,Painkiller,Dine_n'_Dash,7,5,5,1,10998,61169
4624705,wlsaud0304,46716832,31,2,Debi_&_Marlene,Two-handed_Sword,Arondight,Phantom_Jacket,Commander_Headset,Helix,Feather_Boots,Camping_Guide,Penny_Pincher,Embolden,Cavalcade,7,1,6,5,13922,17438
4252688,돈쥬,46716832,31,8,Garnet,Bat,Magic_Stick,Ghost_Bride's_Dress,Helm_of_Banneret,Burnished_Aegis,Steel_Knee_Pads,Thorn_Shackles,Penny_Pincher,Painkiller,Dine_n'_Dash,3,1,1,2,6984,43868
4092449,Trueffet,46716832,31,8,Aiden,Two-handed_Sword,Monohoshizao,Rocker's_Jacket,Elysian_Halo,Laced_Quiver,Blade_Boots,Unwavering_Mentality,Cavalcade,Open_Wounds,R_echarger,3,0,1,2,3840,34058
4029205,BambooTea,46716832,31,7,Tia,Bat,Pakua_Chang,Cardinal_Robes,Persona,Nightmare_Nails,Straitjacket_Sneakers,Open_Wounds,Power_Crescendo,Dismantle_Goliath,Endorphin,5,2,1,2,11134,57450
